sample_name,total_curvature,curvature_ratio,final_strain,class
planar_tension_ogden_dp126,-0.14177795635344861,0.42034279514676987,14.5064,og
planar_tension_ogden_dp127,0.0182992045523139,0.7305345690895688,11.356,og
planar_tension_ogden_dp128,-0.4201712257806149,0.0,23.8882,og
planar_tension_ogden_dp129,-1.5207042450202117,0.0,16.3331,og
planar_tension_ogden_dp13,-0.035429914891453786,0.6721044795277957,9.9468,og
planar_tension_ogden_dp130,-0.21724260119111954,0.17214531432971134,10.9172,og
planar_tension_ogden_dp131,-0.5149340669839073,0.006605806799859958,30.0527,og
planar_tension_ogden_dp132,-1.8584883361185356,0.0,11.3325,og
planar_tension_ogden_dp133,-1.0728539999142743,0.09962271923645549,7.93374,og
planar_tension_ogden_dp134,0.4872185151311959,0.0,10.2462,og
planar_tension_ogden_dp135,3.854425180954331,0.0,3.17387,og
planar_tension_ogden_dp136,-1.1491507990552041,0.7526558805702732,1.71838,og
planar_tension_ogden_dp137,-0.7306079238113439,0.002631967456461246,17.4351,og
planar_tension_ogden_dp138,0.28574604377719803,0.0841046613937634,9.13675,og
planar_tension_ogden_dp139,-3.1393131948681283,0.0,13.4502,og
planar_tension_ogden_dp14,-0.13400957254483797,0.600910381297546,8.96362,og
planar_tension_ogden_dp140,-0.6914401943956281,0.00478374986752559,10.114,og
planar_tension_ogden_dp141,-0.09248714702949132,0.2577529345691692,15.1043,og
planar_tension_ogden_dp142,1.8982865582763713,0.0,5.43563,og
planar_tension_ogden_dp143,-0.14139091383346422,0.4388776575822322,11.4658,og
planar_tension_ogden_dp144,-4.776168795994399,0.0,13.0297,og
planar_tension_ogden_dp145,-0.256163539065137,0.49709818472041045,9.20275,og
planar_tension_ogden_dp146,2.3388172996231322,0.0,4.03414,og
planar_tension_ogden_dp147,-0.6304844939969609,0.18618190085734035,4.25178,og
planar_tension_ogden_dp148,-0.5515691748662618,0.01954879337887352,12.4962,og
planar_tension_ogden_dp149,0.7495935569600046,0.03244451686472667,5.922,og
planar_tension_ogden_dp15,4.034083421334047,0.0,3.60099,og
planar_tension_ogden_dp150,-1.6840540341962789,0.4569843087286568,5.1481,og
planar_tension_ogden_dp151,0.32038120969882744,0.04189245011974416,7.08663,og
planar_tension_ogden_dp152,-4.794863907463875,0.2737056113975917,4.24469,og
planar_tension_ogden_dp153,1.1530086198012162,0.0,6.13254,og
planar_tension_ogden_dp154,-0.7120986283747802,0.1241458939092007,5.57037,og
planar_tension_ogden_dp155,2.0551221967794313,0.7658275156896636,1.3803,og
planar_tension_ogden_dp156,1.531975984052537,0.0,5.94968,og
planar_tension_ogden_dp157,-2.5873981891773394,0.007073482052367593,10.9521,og
planar_tension_ogden_dp158,10.980184361670961,0.258658297364184,1.30217,og
planar_tension_ogden_dp159,-3.1180860196235054,0.15520637059212208,3.30131,og
planar_tension_ogden_dp16,1.435997298529549,0.1544171499465801,4.04001,og
planar_tension_ogden_dp160,-0.09116652456022084,0.6432503901326657,9.99795,og
planar_tension_ogden_dp161,-0.036923748276476855,0.5926397415517672,9.84889,og
planar_tension_ogden_dp162,-8.120756933911313,0.0,4.58167,og
